id,name,deepbias_detected,deep_label,prob_unif,prob_centre,prob_disc,prob_bounds,prob_gaps_clusters,status
8ebc51d9-2f73-4b8c-ae87-664e0c690f20,DynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
aadb3f24-0699-4a22-b7da-d42252d26bed,DynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
afd4a4ec-367a-4d3b-b6a3-a2cccbbc3081,AdaptiveVelocityDiversitySwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
50e496fd-98eb-45dd-be23-ffc9cefbc53e,DynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
7ecb3a45-e291-492b-bc92-402a0e3b2bd4,AdaptivePhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
02d36d02-87a4-4720-9d48-9fa54f3186ab,DynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
b81a4fb9-dc11-4c28-8ad4-a1ac3ab76213,DynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
d99e6784-6fcb-4b75-8449-efa4c7e3b96a,DynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
1effaf5a-c1e6-4d58-ad70-2a8d8ff019aa,DynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
6d2be848-83fe-4dbd-a784-9df8cf1d199d,DynamicPhaseTransitionSwarmOptimizer,True,gaps/clusters,4.8322963e-09,0.32530892,5.3384797e-11,1.4524212e-21,0.6746911,ok
