id,name,case_type,suite,fid,iid,dim,budget,auc,status
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,SBOX-COST,1,1,2,100,0.28131501300021855,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,SBOX-COST,1,2,2,100,0.23816710772688054,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,SBOX-COST,3,1,2,100,0.10316920291916276,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,SBOX-COST,3,2,2,100,0.10257682832250392,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,SBOX-COST,5,1,2,100,0.15016981649563166,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,SBOX-COST,5,2,2,100,0.11881815118008476,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,SBOX-COST,8,1,2,100,0.1170517155597901,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,SBOX-COST,8,2,2,100,0.19135087024020836,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,SBOX-COST,15,1,2,100,0.12374731939074013,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,SBOX-COST,15,2,2,100,0.0992068966503743,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,SBOX-COST,20,1,2,100,0.14411801771432298,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,SBOX-COST,20,2,2,100,0.16490745403746743,ok
00457828-5b02-43cb-b48c-ab42a25c068a,AdaptiveDynamicEvoPSO,f0_only_biased,SBOX-COST,21,1,2,100,0.18428402039031377,ok
